,_ProductID,Order Quantity,Discount Applied,Unit Cost,Unit Price,OrderYear,OrderMonth,OrderDay,OrderDayOfWeek,IsWeekend,OrderWeek,Rolling_Avg_7,Rolling_Avg_30,Lag_1,Lag_2,Lag_6,Sales Channel_Distributor,Sales Channel_In-Store,Sales Channel_Online,Sales Channel_Wholesale,WarehouseCode_WARE-MKL1006,WarehouseCode_WARE-NBV1002,WarehouseCode_WARE-NMK1003,WarehouseCode_WARE-PUJ1005,WarehouseCode_WARE-UHY1004,WarehouseCode_WARE-XYS1001
2322,24,7,0.05,440.59,917.9,2019,2,27,2,0,9,1282.5714285714287,2127.6966666666667,254.6,2304.8,877.7,True,False,False,False,False,False,False,True,False,False
2323,13,5,0.075,814.05,1005.0,2019,2,27,2,0,9,1484.5285714285712,2229.0899999999997,917.9,254.6,1775.5,False,True,False,False,False,True,False,False,False,False
2324,34,3,0.05,891.9,1715.2,2019,2,27,2,0,9,1318.9428571428568,2403.2900000000004,1005.0,917.9,3859.2,True,False,False,False,False,False,False,True,False,False
2325,26,1,0.075,106.13,241.2,2019,2,27,2,0,9,1424.2285714285713,2496.196666666667,1715.2,1005.0,2539.3,False,True,False,False,False,False,False,False,True,False
2326,12,8,0.15,2569.45,3953.0,2019,2,27,2,0,9,1856.8571428571427,2464.93,241.2,1715.2,2304.8,False,False,True,False,False,False,False,False,True,False
2327,25,5,0.075,641.59,1145.7,2019,2,27,2,0,9,1875.042857142857,2549.35,3953.0,241.2,254.6,False,True,False,False,False,False,False,False,False,True
2328,34,4,0.075,450.24,938.0,2019,2,27,2,0,9,2724.028571428571,2498.8766666666666,1072.0,1132.3,3953.0,True,False,False,False,False,False,False,True,False,False
2329,21,2,0.15,696.8,1072.0,2019,2,27,2,0,9,2077.9571428571426,2462.0266666666666,1132.3,3946.3,241.2,True,False,False,False,False,False,True,False,False,False
2330,38,4,0.1,664.37,991.6,2019,2,27,2,0,9,1783.1571428571426,2460.016666666667,1145.7,3953.0,917.9,False,False,True,False,True,False,False,False,False,False
2331,8,1,0.05,2012.61,3946.3,2019,2,27,2,0,9,1882.7,2461.8033333333337,991.6,1145.7,1005.0,True,False,False,False,True,False,False,False,False,False
2332,6,1,0.15,4025.29,5514.1,2019,2,28,3,0,9,3674.4714285714285,2408.4266666666667,5406.9,1058.6,3946.3,True,False,False,False,False,True,False,False,False,False
2333,34,4,0.1,1541.0,3852.5,2019,2,28,3,0,9,3881.2142857142853,2757.9433333333336,6371.7,3979.8,1058.6,False,False,True,False,False,False,True,False,False,False
2334,40,8,0.3,5288.51,6371.7,2019,2,28,3,0,9,4502.4,2603.8433333333332,3979.8,2452.2,938.0,False,True,False,False,False,False,True,False,False,False
2335,28,8,0.05,529.3,1058.6,2019,2,28,3,0,9,2510.585714285714,2474.086666666667,938.0,1072.0,1145.7,False,True,False,False,False,False,True,False,False,False
2336,12,4,0.4,1422.28,2452.2,2019,2,28,3,0,9,4090.828571428571,2504.2366666666667,5514.1,5406.9,1132.3,False,False,True,False,False,False,False,True,False,False
2337,25,3,0.075,2216.83,5406.9,2019,2,28,3,0,9,2917.371428571428,2403.7366666666667,1058.6,938.0,991.6,False,True,False,False,True,False,False,False,False,False
2338,21,8,0.05,2706.26,3979.8,2019,2,28,3,0,9,4363.614285714285,2575.703333333333,2452.2,5514.1,1072.0,False,False,True,False,False,False,False,False,False,True
2339,36,1,0.05,662.7,1051.9,2019,3,1,4,0,9,2181.328571428571,2782.733333333333,2639.8,2512.5,6532.5,True,False,False,False,False,False,False,True,False,False
2340,10,1,0.05,757.37,1051.9,2019,3,1,4,0,9,2273.214285714286,2820.253333333333,1051.9,2639.8,3946.3,False,True,False,False,False,False,False,True,False,False
2341,30,7,0.1,2066.28,5165.7,2019,3,1,4,0,9,3145.1714285714284,2865.1433333333334,2586.2,3845.8,837.5,False,False,True,False,False,False,True,False,False,False
2342,44,7,0.05,1482.44,2003.3,2019,3,1,4,0,9,2081.785714285714,3024.38,1051.9,1051.9,1031.8,False,False,True,False,False,False,True,False,False,False
2343,12,4,0.05,502.5,837.5,2019,3,1,4,0,9,1864.5142857142857,3118.4033333333336,2003.3,1051.9,5172.4,False,False,True,False,False,False,True,False,False,False
2344,41,5,0.05,4303.54,5815.6,2019,3,1,4,0,9,2263.642857142857,2965.4199999999996,837.5,2003.3,2512.5,False,True,False,False,False,False,False,False,True,False
2345,29,7,0.05,973.18,1172.5,2019,3,1,4,0,9,2482.828571428571,2951.35,5815.6,837.5,2639.8,False,True,False,False,False,False,False,False,False,True
2346,1,6,0.2,716.1,1118.9,2019,3,1,4,0,9,2934.5999999999995,2869.1633333333334,1172.5,5815.6,1051.9,True,False,False,False,False,True,False,False,False,False
2347,13,3,0.05,1262.28,3155.7,2019,3,1,4,0,9,3128.9,2749.9033333333336,5165.7,2586.2,5815.6,False,False,True,False,False,False,False,False,False,True
2348,24,8,0.15,3230.47,3845.8,2019,3,1,4,0,9,3265.7714285714283,2739.4066666666668,1118.9,1172.5,1051.9,False,False,True,False,False,False,False,True,False,False
2349,40,3,0.075,1034.48,2586.2,2019,3,1,4,0,9,2764.2285714285713,2820.7,3845.8,1118.9,2003.3,False,True,False,False,False,False,False,False,False,True
2350,19,5,0.15,108.88,167.5,2019,3,2,5,1,9,1251.9428571428568,1797.8333333333333,1105.5,1065.3,1085.4,False,True,False,False,True,False,False,False,False,False
2351,9,6,0.1,928.62,1105.5,2019,3,2,5,1,9,1809.9571428571428,1888.5066666666667,1065.3,174.2,1802.3,False,False,True,False,False,False,False,True,False,False
2352,21,2,0.1,671.14,1065.3,2019,3,2,5,1,9,2189.942857142857,1995.2599999999998,174.2,5701.7,2552.7,True,False,False,False,False,False,True,False,False,False
2353,32,4,0.2,125.42,174.2,2019,3,2,5,1,9,1809.0,1960.6433333333334,5701.7,3363.4,2532.6,False,False,True,False,True,False,False,False,False,False
2354,47,5,0.05,2280.68,5701.7,2019,3,2,5,1,9,2042.542857142857,2014.6899999999998,3363.4,1085.4,1031.8,True,False,False,False,False,False,True,False,False,False
2355,28,7,0.1,694.66,1085.4,2019,3,2,5,1,9,2458.9,2022.73,1802.3,2552.7,2405.3,False,True,False,False,False,False,False,True,False,False
2356,24,4,0.15,2354.38,3363.4,2019,3,2,5,1,9,2249.285714285714,2109.1600000000003,1085.4,1802.3,1038.5,False,False,False,True,True,False,False,False,False,False
2357,27,2,0.1,1557.15,2552.7,2019,3,2,5,1,9,1915.2428571428572,2055.3366666666666,2532.6,1031.8,1118.9,False,True,False,False,False,False,True,False,False,False
2358,19,3,0.05,829.06,1802.3,2019,3,2,5,1,9,2581.414285714286,2028.0900000000001,2552.7,2532.6,1092.1,False,True,False,False,False,False,False,True,False,False
2359,25,8,0.075,1667.3,2646.5,2019,3,3,6,1,9,2260.7714285714283,2514.5099999999998,5922.8,3155.7,5628.0,False,False,True,False,False,False,True,False,False,False
2360,39,1,0.15,3257.54,5922.8,2019,3,3,6,1,9,2606.2999999999997,2492.4,3155.7,1011.7,1762.1,False,False,True,False,False,False,True,False,False,False
2361,24,4,0.15,1704.08,3155.7,2019,3,3,6,1,9,3239.9285714285716,2495.5266666666666,1011.7,3758.7,2398.6,False,False,True,False,False,False,False,False,True,False
2362,43,1,0.05,465.38,1011.7,2019,3,3,6,1,9,3913.7571428571428,2677.766666666667,3758.7,5272.9,5179.1,True,False,False,False,False,False,False,False,True,False
2363,13,2,0.1,2367.98,3758.7,2019,3,3,6,1,9,3787.4142857142856,2702.5566666666664,5272.9,5628.0,2680.0,True,False,False,False,False,False,True,False,False,False
2364,39,3,0.1,3480.11,5272.9,2019,3,3,6,1,9,3283.9571428571426,2795.9099999999994,5628.0,1762.1,1748.7,False,False,False,True,False,False,True,False,False,False
2365,28,4,0.1,564.94,911.2,2019,3,3,6,1,9,2532.5999999999995,2516.0733333333333,2646.5,5922.8,5272.9,False,True,False,False,False,False,True,False,False,False
2366,15,4,0.075,502.5,837.5,2019,3,3,6,1,9,2231.1,2499.5466666666666,911.2,2646.5,3758.7,False,False,False,True,False,False,False,True,False,False
2367,32,3,0.1,173.53,234.5,2019,3,4,0,0,10,1531.428571428571,2127.25,1728.6,1038.5,1031.8,False,True,False,False,True,False,False,False,False,False
2368,33,1,0.075,1037.16,1728.6,2019,3,4,0,0,10,1427.0999999999997,2150.4766666666665,1038.5,1293.1,924.6,False,True,False,False,False,False,True,False,False,False
2369,1,2,0.075,553.96,710.2,2019,3,4,0,0,10,1794.6428571428567,1898.3333333333333,3953.0,234.5,1031.8,True,False,False,False,False,False,False,True,False,False
2370,11,7,0.2,2253.21,3953.0,2019,3,4,0,0,10,1607.9999999999998,2017.8166666666666,234.5,1728.6,1855.9,False,True,False,False,False,False,False,False,True,False
2371,6,8,0.1,508.87,1038.5,2019,3,4,0,0,10,1590.7714285714283,2169.46,1293.1,1031.8,5246.1,False,True,False,False,False,True,False,False,False,False
2372,11,3,0.1,1705.82,2244.5,2019,3,5,1,0,10,2471.3428571428567,2067.8433333333332,2485.7,3912.8,1165.8,False,True,False,False,False,False,True,False,False,False
2373,22,3,0.075,90.45,167.5,2019,3,5,1,0,10,1781.242857142857,2114.2966666666666,2244.5,2485.7,167.5,True,False,False,False,False,False,False,False,False,True
2374,23,8,0.075,2063.13,2485.7,2019,3,5,1,0,10,2465.6,2163.8766666666666,3912.8,6525.8,3919.5,False,False,True,False,False,False,False,True,False,False
2375,29,6,0.075,3091.11,3912.8,2019,3,5,1,0,10,2368.9285714285716,2190.4533333333334,6525.8,1078.7,5380.1,True,False,False,False,False,False,False,False,True,False
2376,23,3,0.05,3197.64,6525.8,2019,3,5,1,0,10,2511.542857142857,2188.4433333333336,1078.7,167.5,2418.7,False,False,True,False,False,True,False,False,False,False
2377,42,5,0.05,755.09,1078.7,2019,3,5,1,0,10,2750.828571428571,2122.1133333333332,167.5,1165.8,1232.8,False,False,False,True,False,False,True,False,False,False
2378,27,4,0.075,110.55,167.5,2019,3,5,1,0,10,3164.3142857142852,2218.1466666666665,1165.8,3919.5,3048.5,False,True,False,False,False,False,False,False,True,False
2379,27,2,0.075,920.98,1165.8,2019,3,5,1,0,10,2950.871428571428,2218.5933333333332,3919.5,5380.1,2291.4,False,False,True,False,False,False,False,False,False,True
2380,10,3,0.1,1922.9,3845.8,2019,3,6,2,0,10,2002.342857142857,2684.4666666666667,1072.0,1159.1,5246.1,False,True,False,False,False,False,False,False,True,False
2381,36,7,0.05,3069.94,3886.0,2019,3,6,2,0,10,2226.3142857142852,2629.75,3845.8,1072.0,2405.3,False,False,True,False,False,False,False,False,True,False
2382,28,7,0.05,450.24,1072.0,2019,3,6,2,0,10,2748.9142857142856,2684.02,1159.1,2365.1,3269.6,False,False,False,True,False,False,True,False,False,False
2383,28,2,0.075,993.34,2365.1,2019,3,6,2,0,10,3175.7999999999993,2693.6233333333334,6137.2,2405.3,1105.5,False,False,True,False,False,False,False,False,True,False
2384,4,4,0.05,1611.55,2405.3,2019,3,6,2,0,10,3514.628571428571,2832.3133333333335,5246.1,3269.6,1125.6,False,False,False,True,False,False,True,False,False,False
2385,3,5,0.2,528.5,777.2,2019,3,6,2,0,10,2427.3142857142852,2601.8333333333335,3886.0,3845.8,6137.2,False,True,False,False,False,False,True,False,False,False
2386,45,6,0.05,950.46,1159.1,2019,3,6,2,0,10,2981.4999999999995,2665.0366666666664,2365.1,6137.2,4020.0,False,True,False,False,False,False,True,False,False,False
2387,37,1,0.1,756.3,911.2,2019,3,6,2,0,10,3101.1428571428573,2598.036666666667,777.2,3886.0,2365.1,False,False,True,False,False,False,True,False,False,False
2388,14,2,0.05,2823.11,6137.2,2019,3,6,2,0,10,3093.485714285714,2742.3099999999995,2405.3,5246.1,2827.4,False,False,True,False,False,False,False,True,False,False
2389,25,5,0.075,1437.02,2566.1,2019,3,6,2,0,10,3037.0142857142855,2587.986666666666,3932.9,911.2,1072.0,False,False,True,False,False,False,False,True,False,False
2390,15,8,0.05,3106.99,3932.9,2019,3,6,2,0,10,3460.071428571428,2508.9266666666667,911.2,777.2,1159.1,True,False,False,False,False,False,False,True,False,False
2391,34,6,0.075,2952.29,5788.8,2019,3,6,2,0,10,3073.3857142857137,2708.3633333333332,2566.1,3932.9,3845.8,False,True,False,False,False,False,False,False,False,True
2392,2,1,0.05,5023.06,6358.3,2019,3,6,2,0,10,3492.6142857142854,2700.5466666666666,5788.8,2566.1,3886.0,False,True,False,False,False,False,True,False,False,False
2393,8,1,0.075,711.94,924.6,2019,3,6,2,0,10,3059.985714285714,2696.9733333333334,6358.3,5788.8,777.2,False,True,False,False,False,False,True,False,False,False
2394,28,1,0.2,639.72,1031.8,2019,3,6,2,0,10,2726.9,2621.2633333333333,924.6,6358.3,911.2,True,False,False,False,False,False,True,False,False,False
2395,3,3,0.15,1730.61,3845.8,2019,3,6,2,0,10,2467.5142857142855,2652.0833333333335,1031.8,924.6,3932.9,False,False,True,False,True,False,False,False,False,False
2396,38,7,0.05,669.33,904.5,2019,3,6,2,0,10,1588.8571428571427,2705.2366666666667,3845.8,1031.8,2566.1,False,False,True,False,False,False,True,False,False,False
2397,12,5,0.075,498.88,978.2,2019,3,7,3,0,10,1321.8142857142852,1634.3533333333332,1232.8,187.6,1748.7,False,False,True,False,False,False,False,True,False,False
2398,45,1,0.3,1470.72,1815.7,2019,3,7,3,0,10,1588.8571428571424,1685.05,2324.9,2834.1,1159.1,False,False,False,True,False,False,False,False,True,False
2399,46,7,0.075,953.21,2324.9,2019,3,7,3,0,10,1479.7428571428568,1665.1733333333332,2834.1,1748.7,1125.6,False,False,False,True,False,False,False,False,True,False
2400,43,1,0.05,1445.39,2834.1,2019,3,7,3,0,10,1451.9857142857138,1569.3633333333332,1748.7,214.4,3993.2,False,False,True,False,False,False,False,True,False,False
2401,16,7,0.15,804.4,1748.7,2019,3,7,3,0,10,1590.771428571428,1568.6933333333334,214.4,1038.5,167.5,False,False,True,False,False,False,True,False,False,False
2402,39,4,0.1,135.07,214.4,2019,3,7,3,0,10,1492.1857142857136,1561.3233333333333,1038.5,1159.1,3061.9,False,False,True,False,False,False,False,False,True,False
2403,37,2,0.2,505.45,1232.8,2019,3,7,3,0,10,1259.5999999999997,1645.2966666666666,187.6,1815.7,214.4,False,True,False,False,False,False,False,False,True,False
2404,9,3,0.1,99.43,187.6,2019,3,7,3,0,10,1506.5428571428567,1679.4666666666667,1815.7,2324.9,1038.5,False,False,True,False,False,True,False,False,False,False
2405,31,2,0.075,2115.19,2579.5,2019,3,8,4,0,10,2130.5999999999995,2417.8066666666664,5969.7,1795.6,1748.7,False,True,False,False,False,False,True,False,False,False
2406,38,2,0.05,423.31,783.9,2019,3,8,4,0,10,2652.242857142857,2403.29,3959.7,1728.6,6009.9,True,False,False,False,False,False,False,False,True,False
2407,34,1,0.4,2217.43,3959.7,2019,3,8,4,0,10,2668.514285714285,2282.69,1728.6,1748.7,971.5,True,False,False,False,False,False,False,False,True,False
2408,41,4,0.15,3343.03,5969.7,2019,3,8,4,0,10,2536.428571428571,2389.89,1795.6,783.9,2693.4,False,False,True,False,False,True,False,False,False,False
2409,29,2,0.075,1175.45,1728.6,2019,3,8,4,0,10,1975.5428571428565,2184.6466666666665,1748.7,2693.4,3678.3,False,False,True,False,False,False,True,False,False,False
2410,29,4,0.05,1346.5,1748.7,2019,3,8,4,0,10,2577.585714285714,2188.2200000000003,2693.4,1118.9,3819.0,False,True,False,False,False,False,False,False,False,True
2411,12,7,0.075,1400.57,1795.6,2019,3,8,4,0,10,2434.014285714285,2455.9966666666664,783.9,3959.7,1118.9,False,True,False,False,False,False,False,True,False,False
2412,17,1,0.15,176.01,247.9,2019,3,9,5,1,10,2437.8428571428567,2069.1833333333334,1159.1,904.5,1139.0,False,False,False,True,False,False,False,True,False,False
2413,15,1,0.4,822.96,1159.1,2019,3,9,5,1,10,2193.7714285714283,2098.6633333333334,904.5,5701.7,3825.7,False,True,False,False,False,True,False,False,False,False
2414,25,2,0.075,714.56,904.5,2019,3,9,5,1,10,1854.9428571428564,2146.233333333333,5701.7,864.3,2425.4,False,True,False,False,False,False,False,True,False,False
2415,22,6,0.05,129.44,187.6,2019,3,9,5,1,10,2149.742857142857,2229.76,1139.0,3825.7,3169.1,False,True,False,False,False,False,False,False,True,False
2416,21,1,0.075,1743.27,2767.1,2019,3,9,5,1,10,2351.7,1968.4599999999998,2572.8,2559.4,904.5,False,False,True,False,False,False,False,False,True,False
2417,41,6,0.075,1183.49,2572.8,2019,3,9,5,1,10,2242.585714285714,1970.2466666666667,2559.4,3919.5,5701.7,False,True,False,False,False,False,True,False,False,False
2418,45,1,0.2,1714.8,2559.4,2019,3,9,5,1,10,2163.142857142857,1971.5866666666666,3919.5,247.9,864.3,False,True,False,False,False,False,True,False,False,False
2419,47,7,0.05,1802.97,3919.5,2019,3,9,5,1,10,2018.6142857142854,2033.8966666666665,247.9,1159.1,187.6,False,True,False,False,True,False,False,False,False,False
2420,31,6,0.1,613.65,864.3,2019,3,9,5,1,10,1968.8428571428565,2260.3566666666666,187.6,1139.0,1112.2,True,False,False,False,False,False,False,True,False,False
2421,36,3,0.05,2850.85,5701.7,2019,3,9,5,1,10,1457.728571428571,2284.03,864.3,187.6,1072.0,False,False,False,True,False,False,True,False,False,False
2422,7,8,0.1,1257.86,1996.6,2019,3,10,6,1,10,2473.2571428571428,2691.836666666667,3926.2,1078.7,1038.5,False,False,False,True,False,False,False,False,True,False
2423,8,2,0.2,2630.55,3926.2,2019,3,10,6,1,10,2366.0571428571425,2697.42,1078.7,1051.9,3845.8,True,False,False,False,False,False,True,False,False,False
2424,11,1,0.1,4714.92,6458.8,2019,3,10,6,1,10,2993.942857142857,2531.2599999999998,2639.8,2613.0,1078.7,False,True,False,False,False,False,False,True,False,False
2425,19,8,0.1,2111.84,2639.8,2019,3,10,6,1,10,3133.685714285714,2690.943333333333,2613.0,4006.6,1051.9,False,False,False,True,False,True,False,False,False,False
2426,34,1,0.075,1802.97,4006.6,2019,3,10,6,1,10,3245.6714285714284,2740.746666666667,1996.6,3926.2,1916.2,True,False,False,False,False,False,True,False,False,False
2427,7,7,0.3,1097.46,2613.0,2019,3,10,6,1,10,3533.7714285714283,2782.9566666666665,4006.6,1996.6,1889.4,False,False,True,False,False,False,False,False,True,False
2428,14,3,0.2,427.73,1018.4,2019,3,10,6,1,10,3374.8857142857137,2639.576666666667,1125.6,3095.4,4006.6,False,True,False,False,False,False,False,True,False,False
2429,5,6,0.05,3573.24,5333.2,2019,3,10,6,1,10,3019.7857142857138,2617.2433333333333,1018.4,1125.6,2613.0,False,False,True,False,False,False,False,False,True,False
2430,13,4,0.4,484.01,1125.6,2019,3,10,6,1,10,3644.7999999999997,2480.5633333333335,3095.4,6458.8,1996.6,False,False,True,False,False,False,True,False,False,False
2431,22,2,0.075,2166.78,3095.4,2019,3,10,6,1,10,3183.457142857143,2481.4566666666665,6458.8,2639.8,3926.2,False,False,True,False,False,False,True,False,False,False
2432,20,4,0.075,4790.77,5842.4,2019,3,10,6,1,10,2855.157142857142,2574.3633333333332,5333.2,1018.4,2639.8,True,False,False,False,False,False,False,False,True,False
2433,30,2,0.05,2013.08,2425.4,2019,3,11,0,0,11,1677.8714285714284,2181.0733333333333,1105.5,1125.6,1922.9,True,False,False,False,False,False,False,False,True,False
2434,21,4,0.05,171.19,234.5,2019,3,11,0,0,11,1441.4571428571428,2164.77,1038.5,2237.8,5185.8,False,False,False,True,False,False,False,False,False,True
2435,4,8,0.15,742.9,1125.6,2019,3,11,0,0,11,1500.7999999999997,2317.976666666667,234.5,1038.5,1045.2,False,True,False,False,False,False,False,False,True,False
2436,36,5,0.3,696.47,1105.5,2019,3,11,0,0,11,1288.3142857142852,2267.5033333333336,1125.6,234.5,3872.6,False,True,False,False,False,False,False,False,True,False
2437,5,7,0.3,3004.95,4006.6,2019,3,12,1,0,11,2163.142857142857,2278.8933333333334,1996.6,837.5,1105.5,True,False,False,False,False,False,False,True,False,False
2438,19,8,0.4,1337.72,1996.6,2019,3,12,1,0,11,2753.7,2154.496666666667,837.5,2318.2,1728.6,False,False,True,False,False,False,False,True,False,False
2439,21,3,0.075,644.88,837.5,2019,3,12,1,0,11,2311.4999999999995,2027.4199999999998,2318.2,5118.8,1340.0,False,False,False,True,False,False,False,False,True,False
2440,42,8,0.05,486.42,1105.5,2019,3,12,1,0,11,2142.085714285714,1998.6100000000001,1728.6,1340.0,1118.9,False,True,False,False,False,False,True,False,False,False
2441,14,4,0.4,1460.47,2318.2,2019,3,12,1,0,11,2319.157142857143,2023.8466666666668,5118.8,850.9,2532.6,False,False,False,True,True,False,False,False,False,False
2442,11,1,0.4,3020.09,5118.8,2019,3,12,1,0,11,1993.7285714285713,1991.4633333333334,850.9,1105.5,1855.9,False,False,True,False,False,False,True,False,False,False
2443,23,8,0.075,485.01,850.9,2019,3,12,1,0,11,1899.928571428571,1989.23,1105.5,1728.6,1098.8,False,False,False,True,False,False,False,True,False,False
2444,4,4,0.15,1382.88,1728.6,2019,3,12,1,0,11,2076.042857142857,2002.6299999999999,1340.0,2532.6,2814.0,False,True,False,False,False,False,False,False,False,True
2445,30,1,0.075,867.52,1112.2,2019,3,13,2,0,11,2752.742857142857,2591.7833333333333,3832.4,3577.8,3832.4,False,False,False,True,False,False,False,True,False,False
2446,10,3,0.1,2272.98,3852.5,2019,3,13,2,0,11,3113.585714285714,2537.7366666666667,1112.2,3832.4,1815.7,False,True,False,False,False,False,True,False,False,False
2447,9,8,0.1,783.23,1118.9,2019,3,13,2,0,11,2949.9142857142856,2444.83,5360.0,1815.7,1755.4,True,False,False,False,False,False,False,False,False,True
2448,28,8,0.075,2003.57,3577.8,2019,3,13,2,0,11,2952.785714285714,2566.1,1118.9,5360.0,1139.0,False,False,True,False,True,False,False,False,False,False
2449,25,1,0.3,1686.26,3832.4,2019,3,13,2,0,11,2719.242857142857,2688.9333333333334,3577.8,1118.9,5152.3,False,True,False,False,False,False,True,False,False,False
2450,35,5,0.075,92.26,180.9,2019,3,13,2,0,11,2779.5428571428565,2443.713333333333,3852.5,1112.2,5360.0,False,False,False,True,False,True,False,False,False,False
2451,26,3,0.2,2629.42,5594.5,2019,3,14,3,0,11,2330.642857142857,2486.5933333333332,180.9,3852.5,1118.9,False,True,False,False,False,False,False,False,True,False
2452,35,6,0.05,2323.56,3872.6,2019,3,14,3,0,11,2651.2857142857138,2417.5833333333335,1922.9,2458.9,3644.8,False,False,False,True,False,False,False,False,True,False
2453,19,2,0.05,1576.78,1922.9,2019,3,14,3,0,11,2193.7714285714283,2536.62,2458.9,837.5,5594.5,False,True,False,False,False,False,False,False,True,False
2454,1,1,0.05,1549.11,2458.9,2019,3,14,3,0,11,1819.5285714285712,2574.5866666666666,837.5,690.1,180.9,True,False,False,False,False,False,False,False,True,False
2455,46,2,0.15,703.5,837.5,2019,3,14,3,0,11,2095.185714285714,2485.0299999999997,690.1,1239.5,3852.5,False,False,True,False,False,False,True,False,False,False
2456,37,1,0.15,1028.79,1239.5,2019,3,14,3,0,11,2092.3142857142857,2501.7799999999997,3644.8,5594.5,3832.4,False,True,False,False,False,False,False,True,False,False
2457,18,3,0.15,2587.81,3644.8,2019,3,14,3,0,11,2291.3999999999996,2581.956666666667,5594.5,180.9,3577.8,True,False,False,False,True,False,False,False,False,False
2458,22,6,0.1,1337.86,1715.2,2019,3,14,3,0,11,2686.7,2362.6433333333334,3872.6,1922.9,1239.5,False,False,True,False,False,False,True,False,False,False
2459,41,6,0.075,441.66,690.1,2019,3,14,3,0,11,2341.1714285714284,2415.35,1239.5,3644.8,1112.2,False,True,False,False,False,False,False,True,False,False
2460,12,1,0.15,1845.98,3845.8,2019,3,15,4,0,11,2340.2142857142853,2443.266666666667,227.8,201.0,931.3,True,False,False,False,False,False,False,False,True,False
2461,32,8,0.2,2295.42,3825.7,2019,3,15,4,0,11,1791.7714285714283,2457.56,3845.8,227.8,1145.7,False,True,False,False,False,False,True,False,False,False
2462,29,1,0.4,986.17,2405.3,2019,3,15,4,0,11,1429.0142857142855,2246.286666666667,1145.7,931.3,1715.2,False,False,True,False,False,False,False,True,False,False
2463,20,5,0.075,733.25,1145.7,2019,3,15,4,0,11,1952.5714285714282,2344.3300000000004,931.3,1085.4,3872.6,True,False,False,False,False,False,True,False,False,False
2464,46,1,0.3,409.77,931.3,2019,3,15,4,0,11,2475.1714285714284,2322.6666666666665,1085.4,3892.7,1922.9,False,True,False,False,False,False,True,False,False,False
2465,21,6,0.05,890.03,1085.4,2019,3,15,4,0,11,2147.828571428571,2374.0333333333333,3892.7,3859.2,2458.9,True,False,False,False,False,False,False,True,False,False
2466,6,3,0.075,1829.57,3892.7,2019,3,15,4,0,11,2357.442857142857,2311.5,3859.2,1715.2,837.5,False,False,True,False,False,False,False,True,False,False
2467,18,8,0.4,1929.6,3859.2,2019,3,15,4,0,11,2468.4714285714285,2221.496666666667,1715.2,3872.6,690.1,False,False,True,False,False,False,False,False,False,True
2468,26,2,0.4,170.85,227.8,2019,3,15,4,0,11,2646.5,2393.24,201.0,4006.6,1085.4,False,True,False,False,False,False,False,True,False,False
2469,14,8,0.15,106.53,201.0,2019,3,15,4,0,11,2236.8428571428567,2337.853333333333,4006.6,2405.3,3892.7,False,False,False,True,True,False,False,False,False,False
2470,17,6,0.1,1843.04,4006.6,2019,3,15,4,0,11,1823.3571428571427,2317.3066666666664,2405.3,1145.7,3859.2,False,True,False,False,False,False,False,False,False,True
2471,13,2,0.1,1321.58,1762.1,2019,3,16,5,1,11,3251.4142857142847,2293.4099999999994,2291.4,5453.8,261.3,False,False,True,False,False,False,False,False,True,False
2472,5,8,0.1,1191.53,2291.4,2019,3,16,5,1,11,2524.942857142857,2272.8633333333337,5453.8,3819.0,4013.3,False,False,True,False,True,False,False,False,False,False
2473,4,8,0.1,3163.2,5453.8,2019,3,16,5,1,11,2218.657142857143,2369.3433333333332,3819.0,1125.6,3825.7,False,True,False,False,False,False,False,True,False,False
2474,6,6,0.075,2176.83,3819.0,2019,3,16,5,1,11,2125.8142857142852,2441.48,1125.6,167.5,3845.8,False,False,True,False,False,False,True,False,False,False
2475,1,1,0.075,709.13,1125.6,2019,3,16,5,1,11,2447.4142857142856,2460.9099999999994,167.5,261.3,227.8,True,False,False,False,False,False,True,False,False,False
2476,28,6,0.15,103.85,167.5,2019,3,16,5,1,11,2666.5999999999995,2559.4,261.3,4013.3,201.0,False,False,True,False,False,False,False,False,False,True
2477,4,1,0.15,201.2,261.3,2019,3,16,5,1,11,2436.8857142857137,2416.243333333333,4013.3,3825.7,4006.6,True,False,False,False,False,False,True,False,False,False
2478,43,5,0.075,2287.58,4013.3,2019,3,16,5,1,11,1923.8571428571427,2466.27,3825.7,3845.8,2405.3,False,False,True,False,False,False,True,False,False,False
2479,13,4,0.15,1641.17,2311.5,2019,3,17,6,1,11,3076.2571428571423,2267.0566666666664,911.2,1762.1,1125.6,False,False,False,True,False,False,False,False,False,True
2480,46,2,0.075,725.21,1098.8,2019,3,17,6,1,11,2622.5714285714284,2243.83,1118.9,2740.3,911.2,False,False,False,True,False,False,True,False,False,False
2481,18,1,0.075,906.31,1118.9,2019,3,17,6,1,11,3378.7142857142853,2184.2,2740.3,5306.4,1762.1,False,False,True,False,False,False,False,False,True,False
2482,15,2,0.1,1863.4,2740.3,2019,3,17,6,1,11,2820.6999999999994,2167.673333333333,5306.4,6210.9,2291.4,False,True,False,False,False,False,True,False,False,False
2483,37,3,0.05,4351.25,5306.4,2019,3,17,6,1,11,2813.9999999999995,2098.6633333333334,6210.9,2311.5,5453.8,True,False,False,False,False,False,False,True,False,False
